noise_level,degree,local_id,target_noise,noise_actual,seed,coeff_scale,coeff_offset,coeff_mean,coeff_std,coeff_max,deviation
moderate,1,12,0.333333,0.33333300000000005,193,2.4883524551658986,2.922038634540634,9.267953527061147,1.428385440946308,10.696338968007455,5.551115123125783e-17
moderate,1,13,0.333333,0.333333,194,4.864333742236708,3.0993176658037944,6.778150520152394,33.52040461637795,40.29855513653035,0.0
moderate,1,14,0.333333,0.333333,195,4.526776179291621,1.1141488113123055,-19.853553066452754,9.130769602422893,28.984322668875645,0.0
moderate,1,15,0.333333,0.33333300000000005,196,3.6959389570807275,2.64952125057485,-2.847812849220647,15.639791532972948,18.487604382193595,5.551115123125783e-17
moderate,1,16,0.333333,0.33333299999999993,197,4.445208367528423,3.311049239990803,9.449945938328417,0.3582602792825291,9.808206217610946,5.551115123125783e-17
moderate,1,17,0.333333,0.333333,198,3.361166669026354,3.868512039422815,6.918636319412899,16.69478711873166,23.613423438144558,0.0
moderate,1,18,0.333333,0.33333300000000005,199,3.5501251174634127,3.942525711262431,-7.326068892497986,0.7707824634646716,8.096851355962658,5.551115123125783e-17
moderate,1,19,0.333333,0.33333299999999993,200,4.780055478777015,1.5249517476215138,-17.174995937279654,2.3165624761419297,19.491558413421583,5.551115123125783e-17
moderate,1,20,0.333333,0.333333,201,1.278399317145778,3.193218632701413,-10.689977965923623,0.015802838441347333,10.70578080436497,0.0
moderate,1,21,0.333333,0.333333,202,1.741665955956432,1.644973795185231,0.03692157253578365,10.321736371326637,10.35865794386242,0.0
moderate,1,22,0.333333,0.333333,203,4.3611802533444575,1.4046029738400414,-0.26284953890841667,8.67889920181165,8.941748740720067,0.0
moderate,1,23,0.333333,0.33333299999999993,204,4.70833753311931,2.0198488189748973,-22.417659488333097,10.761321557300914,33.17898104563401,5.551115123125783e-17
moderate,1,24,0.333333,0.3333330000000001,205,4.833094962412852,2.595014746498247,8.679191758452166,2.0079436461447573,10.687135404596923,1.1102230246251565e-16
moderate,1,25,0.333333,0.33333299999999993,206,2.5947618201070792,2.3516517390688882,7.347994518292751,1.8002812033588906,9.148275721651641,5.551115123125783e-17
moderate,1,26,0.333333,0.33333299999999993,207,2.9124524143516783,1.9712722260566033,0.4003027137069317,8.433857559506784,8.834160273213715,5.551115123125783e-17
moderate,1,27,0.333333,0.33333299999999993,208,1.2658071202027004,3.3855103975139906,9.121045634914069,0.5781858305678655,9.699231465481935,5.551115123125783e-17
moderate,1,28,0.333333,0.333333,209,4.341792059445184,1.8819736317194193,4.308545836807334,13.207460142730962,17.516005979538296,0.0
moderate,1,29,0.333333,0.33333300000000005,210,1.2196816829230426,1.769113919696094,-8.320742209344871,1.938376448350049,10.25911865769492,5.551115123125783e-17
moderate,2,0,0.333333,0.333333,211,4.081745926667976,3.0170523539199268,7.377301610224513,2.819054665665903,11.129706564216006,0.0
moderate,2,1,0.333333,0.33333299999999993,212,1.7781868629148132,3.7174066370032675,-2.010973427287549,3.716437907328708,4.799456079824097,5.551115123125783e-17
moderate,2,2,0.333333,0.33333299999999993,213,1.7173914570482527,3.74094837981566,3.3170361929921484,0.5813264115360534,3.8974980271683934,5.551115123125783e-17
moderate,2,3,0.333333,0.33333299999999993,214,1.0026249185980716,1.9383191069284753,6.811609234783215,14.527077325142995,21.223567720883025,5.551115123125783e-17
moderate,2,4,0.333333,0.33333299999999993,215,1.446470676886059,2.366608394811337,4.2965759622265205,0.2671625718780762,4.491085289179661,5.551115123125783e-17
moderate,2,5,0.333333,0.3333329999999999,216,0.9494739469004575,3.2948629610973326,-7.978843017678571,1.0452771729375698,9.342189763307731,1.1102230246251565e-16
moderate,2,6,0.333333,0.333333,217,1.2353790822100432,3.338939196416802,-2.61742979658165,6.006580440962289,7.2970602000574205,0.0
moderate,2,7,0.333333,0.33333299999999993,218,2.2038655006571477,1.2764262345241197,1.5030880392462922,19.97634059649782,25.81013937674091,5.551115123125783e-17
moderate,2,8,0.333333,0.33333300000000005,219,0.8566722997854116,1.6837354523102288,-7.780215523733422,35.598071534622875,42.5043811714221,5.551115123125783e-17
moderate,2,9,0.333333,0.333333,220,2.3126392845971,1.9956909369545492,-5.014334629621053,0.7856298677988633,6.123957457319993,0.0
moderate,2,10,0.333333,0.333333,221,3.0955970836330575,3.885783515645766,4.589391891027678,0.5231321798917458,5.15014297659804,0.0
moderate,2,11,0.333333,0.33333299999999993,222,3.0093193895534203,2.99301499226776,-4.979535936622162,0.89331698335376,5.673400503581306,5.551115123125783e-17
moderate,2,12,0.333333,0.33333300000000005,223,4.224618895461907,3.322774258651674,-7.461965915420616,4.798571077900058,14.245838164212852,5.551115123125783e-17
moderate,2,13,0.333333,0.33333299999999993,224,2.822027143175731,2.198554573675561,9.039035672971117,12.814803006063334,20.78879336675542,5.551115123125783e-17
moderate,2,14,0.333333,0.333333,225,2.0270958517574313,2.5124973064457503,3.132541875288037,1.318413021784595,4.927730437249343,0.0
moderate,2,15,0.333333,0.33333299999999993,226,4.558820497408023,1.9034457696123153,5.749017628435524,0.21991818089634288,6.011888404437483,5.551115123125783e-17
moderate,2,16,0.333333,0.33333299999999993,227,1.3353801118060322,2.6578177260877762,-8.92098116063449,27.88294734937014,31.385138976147694,5.551115123125783e-17
moderate,2,17,0.333333,0.333333,228,2.580005408172017,2.533576854086901,3.0932893916087187,0.3786045453510701,3.4427539883453457,0.0
moderate,2,18,0.333333,0.33333299999999993,229,1.2075049978986343,3.1633830624995474,13.358942059380231,32.0962943855614,36.479417478705535,5.551115123125783e-17
moderate,2,19,0.333333,0.333333,230,3.450199926944218,3.6233738233153803,-4.2010400799238345,1.6269815053473908,6.460264079302067,0.0
moderate,2,20,0.333333,0.33333299999999993,231,4.082274971481044,2.6694691714737386,5.469910502626585,9.817637986860014,18.29994083547722,5.551115123125783e-17
moderate,2,21,0.333333,0.33333300000000005,232,2.1738045713187653,1.9076439055009566,2.3160131950891136,4.922419898633026,6.631148005521697,5.551115123125783e-17
moderate,2,22,0.333333,0.33333300000000005,233,1.4277703602011396,3.6550899152442655,-8.547270954127322,28.896097626980783,33.42615976752248,5.551115123125783e-17
moderate,2,23,0.333333,0.33333299999999993,234,0.9300628425740568,1.6137026343495942,-4.3973685816079415,0.3389842850077057,4.844964340121218,5.551115123125783e-17
moderate,2,24,0.333333,0.33333299999999993,235,4.708470033317111,2.4726625490083856,15.3455948951248,24.96501830172067,34.9006663214106,5.551115123125783e-17
moderate,2,25,0.333333,0.333333,236,1.1270364232111267,3.3943019261594136,3.2232874152864945,16.795764446561595,20.448206080590722,0.0
moderate,2,26,0.333333,0.33333300000000005,237,4.948796359408092,1.563901393078875,-17.27946219077604,7.7469766982244685,25.02584035867343,5.551115123125783e-17
moderate,2,27,0.333333,0.333333,238,1.0744217138507959,1.648860693261559,7.181564676004656,27.726299600216848,31.97334107614966,0.0
moderate,2,28,0.333333,0.333333,239,2.1012912219693485,1.2153727533847183,-4.974916065890313,10.399630463604138,16.20790818358031,0.0
moderate,2,29,0.333333,0.333333,240,2.0327274684835217,2.1772059703084317,-3.8900311215602588,0.7640285794409801,4.492545180159356,0.0
moderate,3,0,0.333333,0.33333299999999993,241,3.382779176503006,2.650581026782244,10.382977926009506,15.917974401176147,25.15625846660183,5.551115123125783e-17
moderate,3,1,0.333333,0.333333,242,3.6756831058415225,0.9766531564057281,1.7403764568188658,5.991156681062849,9.111635396641534,0.0
moderate,3,2,0.333333,0.33333299999999993,243,1.6720685506488173,3.302374360506997,3.3158802510232626,4.324568142014133,7.056782080021639,5.551115123125783e-17
moderate,3,3,0.333333,0.33333300000000005,244,2.0208461888729934,1.1176865631046153,-3.5746501281738854,12.359047455102077,17.690278290683178,5.551115123125783e-17
moderate,3,4,0.333333,0.3333330000000001,245,4.608786240032186,1.1600960147665,-0.8500620849935498,11.350208770290715,14.673001334012163,1.1102230246251565e-16
moderate,3,5,0.333333,0.33333300000000005,246,2.814527011421788,3.7198926147413482,-3.4598592617244854,27.784825250185577,34.379096435718694,5.551115123125783e-17
moderate,3,6,0.333333,0.33333299999999993,247,2.337957363368135,3.704132805747469,-1.6135869537566743,3.4409808405920526,4.930840052395761,5.551115123125783e-17
moderate,3,7,0.333333,0.333333,248,3.7063437991464525,2.3521120185978486,1.9044074152826682,3.388686961954633,5.50882399858126,0.0
moderate,3,8,0.333333,0.333333,249,2.971133722218516,3.3581565445383434,-1.5893377008633243,3.9281421250345114,5.174236024996398,0.0
moderate,3,9,0.333333,0.333333,250,1.7020732400808294,1.6725236503900858,-0.5753009262814737,6.065574763925346,8.804110272937537,0.0
moderate,3,10,0.333333,0.33333299999999993,251,3.4779671624425106,1.1296527186827434,4.616018052299717,15.575972094529483,28.23243117946915,5.551115123125783e-17
moderate,3,11,0.333333,0.33333300000000005,252,0.8227359860328914,2.186210917989097,-4.810726082780263,7.511527081008428,10.053667530401793,5.551115123125783e-17
moderate,3,12,0.333333,0.333333,253,1.900651459205259,2.98717550739931,-3.040311083397856,14.17853959700533,18.225076423439265,0.0
moderate,3,13,0.333333,0.333333,254,2.9506595345032753,2.8483780787903052,-6.107667773000376,8.14697881530473,14.638449842676465,0.0
moderate,3,14,0.333333,0.333333,255,2.748533374281064,1.5137132279506862,1.953945798284425,8.078618644956839,12.878635030057923,0.0
moderate,3,15,0.333333,0.33333299999999993,256,0.992291966859008,2.675586260058248,-6.584528792578398,14.228886147827325,17.79638245597696,5.551115123125783e-17
moderate,3,16,0.333333,0.33333300000000005,257,4.705271170128317,3.3812997038141894,2.9744112782137844,1.1616585807971662,4.717928699013254,5.551115123125783e-17
moderate,3,17,0.333333,0.33333300000000005,258,1.1554342249416798,2.9053885272235584,3.6734273095606715,0.19697033413802972,3.936111204537399,5.551115123125783e-17
moderate,3,18,0.333333,0.333333,259,3.698923613606312,1.122705910309054,-0.21211461318423108,8.566930695721629,9.197133095614765,0.0
moderate,3,19,0.333333,0.3333330000000001,260,1.2057693023581617,1.4962538973846264,5.190346378455985,8.216245673369414,12.747008775467377,1.1102230246251565e-16
moderate,3,20,0.333333,0.333333,261,4.1639308803862285,2.3545942209135617,0.35107785699980454,16.27552202321227,18.610671400461058,0.0
moderate,3,21,0.333333,0.33333299999999993,262,2.447042393530184,3.1059437273712867,20.200491645746446,106.93081440665719,156.20866234308488,5.551115123125783e-17
moderate,3,22,0.333333,0.33333299999999993,263,3.2077919006596636,3.2251699914445338,4.409594550320155,5.93089400596565,8.795422377567018,5.551115123125783e-17
moderate,3,23,0.333333,0.33333299999999993,264,4.061156920732898,1.7734994033351346,2.389756015288019,3.1774612137473963,5.4509409784510305,5.551115123125783e-17
moderate,3,24,0.333333,0.333333,265,2.9920759058388455,3.0192915405465905,-1.5584596917742997,4.841217837868685,7.8032884643022795,0.0
moderate,3,25,0.333333,0.333333,266,1.1345890703704828,0.8078571973925371,5.175555794763204,6.294201001746831,11.512722635309077,0.0
moderate,3,26,0.333333,0.33333300000000005,267,1.5418475543942012,2.763899270019947,1.0830850047712448,5.788863438871335,7.989378170135484,5.551115123125783e-17
moderate,3,27,0.333333,0.33333299999999993,268,1.4257090004406956,3.0247107321909885,-1.3216406592474468,2.92335642178164,3.9689633541370224,5.551115123125783e-17
moderate,3,28,0.333333,0.33333299999999993,269,1.8849367366787788,1.2238251190538276,4.441686959171339,4.534210463729091,9.423319355028468,5.551115123125783e-17
moderate,3,29,0.333333,0.3333330000000001,270,3.7153247893950123,3.3869743340992837,-9.191195147121762,16.39927572153743,28.36305252265729,1.1102230246251565e-16
moderate,4,0,0.333333,0.333333,271,3.483315939106104,1.880452508840791,-1.6980631176096352,8.905950874845377,10.356773388591284,0.0
moderate,4,1,0.333333,0.333333,272,1.8404262480861067,3.6114263026291598,-0.8620759961647358,4.0965527686610725,4.641328661370821,0.0
moderate,4,2,0.333333,0.3333329999999999,273,1.1054599913825602,1.00782181430274,-0.7641734615122633,3.837090248798116,5.048965210781101,1.1102230246251565e-16
moderate,4,3,0.333333,0.3333330000000001,274,1.9864807151087776,2.722401319168858,-3.9266140940642584,21.078688452382256,27.705616592467386,1.1102230246251565e-16
moderate,4,4,0.333333,0.33333300000000005,275,2.636752314527889,3.2191154881882005,3.198027278699348,4.4288331435905635,6.170579388914382,5.551115123125783e-17
moderate,4,5,0.333333,0.33333299999999993,276,4.847870849707577,3.9271955097852134,-4.907428436549209,12.117800946644666,17.702622161744767,5.551115123125783e-17
moderate,4,6,0.333333,0.333333,277,2.8349230566550254,1.8463760871629278,2.3011954613228944,3.4098568021689912,5.581101338853183,0.0
moderate,4,7,0.333333,0.333333,278,1.622455578142536,3.7031302276970575,2.8884907732276073,4.053493514851605,7.224853192808847,0.0
moderate,4,8,0.333333,0.33333300000000005,279,3.260307679079739,2.3780647614766712,-7.929132560439984,1.8262192025567565,11.433711538251258,5.551115123125783e-17
moderate,4,9,0.333333,0.333333,280,1.359675825421367,1.5816724336178032,-0.7768285901281781,3.7528365372100656,4.28339382630136,0.0
moderate,4,10,0.333333,0.3333329999999999,281,2.708646591661621,1.0812672309846854,10.668937322364759,63.726166903103056,96.24628806851352,1.1102230246251565e-16
moderate,4,11,0.333333,0.3333330000000001,282,2.3473904030499266,2.053511549163023,-2.5410700381041122,0.44472630985576367,3.3406780895872714,1.1102230246251565e-16
moderate,4,12,0.333333,0.333333,283,3.309143528107337,1.84519435982905,1.7436175065427488,3.8746925785920854,5.783110820514681,0.0
moderate,4,13,0.333333,0.333333,284,4.3526860695354594,1.131487612106091,-2.0281522731579473,1.3675197771040066,4.483325413669539,0.0
moderate,4,14,0.333333,0.333333,285,1.8600893481902765,0.9810050755403609,-17.564979048599135,32.98681167396415,46.049959649746945,0.0
moderate,4,15,0.333333,0.333333,286,1.4091005206978802,1.5473398640507712,-2.345686141652133,2.251458034709316,4.498994618041048,0.0
moderate,4,16,0.333333,0.333333,287,1.4068379705598053,3.0744099847239994,5.066189584758305,25.630676620580232,32.21621022212142,0.0
moderate,4,17,0.333333,0.33333299999999993,288,3.12373259159559,3.088103894106804,3.5607516135752055,3.5621025596005462,6.507292810367125,5.551115123125783e-17
moderate,4,18,0.333333,0.33333300000000005,289,3.853952398515321,2.47548400651396,-1.5031550042152702,30.02731639442777,39.07742110297079,5.551115123125783e-17
moderate,4,19,0.333333,0.333333,290,1.9483328511437026,1.6398751626757602,-0.3834943572214808,12.600538737039733,19.48036209548698,0.0
moderate,4,20,0.333333,0.33333299999999993,291,1.212942071709457,2.9579689120466375,0.429834774241246,7.252804224363329,9.338633779718013,5.551115123125783e-17
moderate,4,21,0.333333,0.333333,292,1.8554405554843072,1.9994480797814465,2.063138123438595,2.4912927940407044,5.129050612803935,0.0
moderate,4,22,0.333333,0.333333,293,4.226098871194466,3.0069870562345953,3.9017269469875493,5.65539332947056,9.24819596356765,0.0
moderate,4,23,0.333333,0.333333,294,3.605706521300922,1.2362327298696607,-2.7693683459917957,13.65869454839975,23.595495746360434,0.0
moderate,4,24,0.333333,0.33333300000000005,295,3.413044016350022,1.8610251425709554,3.461030694285352,18.77685478726979,23.875448929699573,5.551115123125783e-17
moderate,4,25,0.333333,0.333333,296,2.0796187446446384,3.1154582517682847,-0.9683167600166321,5.150197450187131,7.0223678043964055,0.0
moderate,4,26,0.333333,0.333333,297,4.788302036032838,0.9687739320194855,-0.023519472537718134,4.625199824753214,9.118019221851531,0.0
moderate,4,27,0.333333,0.33333300000000005,298,3.6883365805217174,2.628236269767886,-5.097401423330216,6.617250531039527,10.497006175334533,5.551115123125783e-17
moderate,4,28,0.333333,0.33333299999999993,299,2.0581309784162256,2.148744243911076,4.245097906505078,12.180227781639482,17.048506192349333,5.551115123125783e-17
moderate,4,29,0.333333,0.33333300000000005,300,2.69471478854023,1.5072714934833453,5.019171856254898,11.770708503120746,21.377071420156444,5.551115123125783e-17
moderate,5,0,0.333333,0.33333299999999993,301,2.2165759941714427,2.6994479474545274,1.8529752429243722,9.547366326808334,13.685388421633453,5.551115123125783e-17
moderate,5,1,0.333333,0.33333300000000005,302,3.472381091052714,3.440135491672205,-2.615346857548838,5.874840686635426,9.467883806668324,5.551115123125783e-17
moderate,5,2,0.333333,0.333333,303,3.9506233783947806,1.699312228257481,0.6539354273439854,6.429154704658308,10.681527187824338,0.0
moderate,5,3,0.333333,0.33333300000000005,304,2.5502769801465206,3.4548271822396144,-1.2111643472795812,3.5538162910830944,4.790849350226718,5.551115123125783e-17
moderate,5,4,0.333333,0.333333,305,1.4516992488514406,3.5177503335447122,-2.0631261760483834,2.646259580342976,4.03232487474213,0.0
moderate,5,5,0.333333,0.33333299999999993,306,2.018355065548925,3.8559793627984016,0.5757781927128249,3.3359396757663164,4.793565087524798,5.551115123125783e-17
moderate,5,6,0.333333,0.333333,307,2.146650177749436,2.1395789432261827,-0.24945984415992198,4.843080785271729,5.98026469241378,0.0
moderate,5,7,0.333333,0.33333300000000005,308,4.09474422626968,3.0043608731512537,10.355352660860436,42.068948342673046,53.87106857382624,5.551115123125783e-17
moderate,5,8,0.333333,0.33333300000000005,309,4.109398098125974,3.3968207453814383,-0.3224336360581381,5.06724449908929,6.26089064804152,5.551115123125783e-17
moderate,5,9,0.333333,0.333333,310,4.237781274632594,2.9394195330293025,0.7573576768218934,5.115240834305982,6.911263509874572,0.0
moderate,5,10,0.333333,0.333333,311,2.709064962865276,2.206412572202913,2.8824602353728057,2.567628077777978,6.15389605970538,0.0
moderate,5,11,0.333333,0.3333330000000001,312,1.710252893227621,2.139910463568848,0.16294752042257699,8.549998476943953,11.310327613550212,1.1102230246251565e-16
moderate,5,12,0.333333,0.333333,313,1.4952664219907341,2.5603339712707394,0.6836265276757674,5.690081524629323,9.760683407429296,0.0
moderate,5,13,0.333333,0.3333329999999999,314,4.650869042270464,2.683334123654151,-4.5297227251759855,12.752691693750315,19.19447512940306,1.1102230246251565e-16
moderate,5,14,0.333333,0.333333,315,3.390052463121341,1.693329446896768,-0.316746098083521,8.911365063643352,12.638554583997921,0.0
moderate,5,15,0.333333,0.33333300000000005,316,4.288395737799975,3.185485520890561,2.412989382723292,4.88406769901342,8.114930077262063,5.551115123125783e-17
moderate,5,16,0.333333,0.333333,317,2.078271318788814,3.1241669577890905,-1.34142703035521,3.135724480403363,4.652889084766534,0.0
moderate,5,17,0.333333,0.333333,318,3.2642584130607615,1.8885647510826833,2.495450992694604,4.330892608458636,8.460175702361552,0.0
moderate,5,18,0.333333,0.333333,319,4.993466923365368,3.7298537204428053,0.5999473971571073,2.9401411712510837,4.438773772607356,0.0
moderate,5,19,0.333333,0.333333,320,3.800286738742283,1.6190931349421906,0.6814930639596172,7.936779075541456,14.646499833543237,0.0
moderate,5,20,0.333333,0.333333,321,4.520981353275514,1.049319547891598,1.8758577708186503,4.0489642241311525,6.721816789382308,0.0
moderate,5,21,0.333333,0.333333,322,2.532812455433339,1.253414601429633,-2.4321455141060198,4.013833196748038,6.453702849673249,0.0
moderate,5,22,0.333333,0.333333,323,4.888231596764211,1.1531097765990481,0.959840382147083,4.57831728233036,6.916513918920588,0.0
moderate,5,23,0.333333,0.33333299999999993,324,1.0533301969747109,2.4447394454434823,1.3860660946600636,1.4463415162485118,2.410938849180372,5.551115123125783e-17
moderate,5,24,0.333333,0.333333,325,4.696485363216624,3.939355348412665,4.5265544438077665,17.92877574374475,27.631827223474595,0.0
moderate,5,25,0.333333,0.33333299999999993,326,2.9819918456401835,3.530226460216878,1.9826738274868028,0.48539406676613145,2.5066211091815167,5.551115123125783e-17
moderate,5,26,0.333333,0.33333299999999993,327,2.681426016841513,3.117723736879986,-24.299529680769677,111.94009566744138,141.602395203391,5.551115123125783e-17
moderate,5,27,0.333333,0.333333,328,1.8189038942046192,1.617476653652053,-2.409052387630917,3.57302423110909,6.468832434093114,0.0
moderate,5,28,0.333333,0.33333300000000005,329,3.2100593799322255,2.0511027740780596,3.9947409537045164,12.404419481911706,19.338936057783773,5.551115123125783e-17
moderate,5,29,0.333333,0.333333,330,2.882282164883576,1.3881238523389325,1.1371722367955721,21.071221918612352,28.838304054283427,0.0
moderate,6,0,0.333333,0.33333299999999993,331,4.776021655264943,1.1711727968871994,1.9625534477871198,9.90625148583168,18.743888468071066,5.551115123125783e-17
moderate,6,1,0.333333,0.333333,332,4.6563349776355745,3.2428813792895097,-0.10059499281502582,12.13795611873589,20.264641850856982,0.0
moderate,6,2,0.333333,0.33333299999999993,333,3.081822565505985,3.1326423292768224,1.919359863559253,3.3095678441143863,5.412828378810381,5.551115123125783e-17
moderate,6,3,0.333333,0.333333,334,1.8001735805021766,0.9039529234965276,-7.6497718091957285,31.862997345754096,63.45730266450764,0.0
moderate,6,4,0.333333,0.333333,335,3.994168860511003,0.8681501353809925,2.67243983744923,2.998638504763972,6.618817717286561,0.0
moderate,6,5,0.333333,0.3333330000000001,336,2.649675932853786,3.669025013265262,1.9055933244151277,5.55241761502641,7.4786141962532025,1.1102230246251565e-16
moderate,6,6,0.333333,0.333333,337,4.159608533310271,1.2914157186880058,1.8421342806101717,2.9099321385952073,5.064588914125418,0.0
moderate,6,7,0.333333,0.333333,338,1.2936470483157259,2.599791594944974,4.237892346394085,26.22796539262649,37.87237886263215,0.0
moderate,6,8,0.333333,0.33333299999999993,339,3.478538704893115,1.3491588288224619,0.4964489493372125,3.8972434691290645,4.958922612887631,5.551115123125783e-17
moderate,6,9,0.333333,0.333333,340,1.9819636016363968,3.9094856526739328,1.0196171557658338,2.581712710597345,3.6403881147280495,0.0
moderate,6,10,0.333333,0.3333330000000001,341,1.9137009941557965,3.764731444436099,0.4366089704904001,9.421060126791032,13.0348164646391,1.1102230246251565e-16
moderate,6,11,0.333333,0.33333299999999993,342,1.0731444667361023,3.431405502499616,-2.1660268325195706,1.8712016810071164,3.652593348068493,5.551115123125783e-17
moderate,6,12,0.333333,0.333333,343,1.1152353268909714,2.867260843070989,-2.723027313410057,6.696386139206978,9.582205487893917,0.0
moderate,6,13,0.333333,0.33333299999999993,344,2.1183205079736087,3.261988967062809,-1.7776358105599357,2.300523554485189,4.157626646892068,5.551115123125783e-17
moderate,6,14,0.333333,0.333333,345,2.357892320459761,2.9276295251948925,1.4683347471862869,6.004662110294132,7.994835259077098,0.0
moderate,6,15,0.333333,0.33333299999999993,346,3.2932020266558517,0.8291272151428996,-6.112676984705755,25.8198200653685,38.46659434941002,5.551115123125783e-17
moderate,6,16,0.333333,0.333333,347,1.919140945530465,1.7205786393422149,1.8968431903466674,9.32898359732936,13.589574139153662,0.0
moderate,6,17,0.333333,0.333333,348,1.9460027721874549,2.029708206497112,1.585658246466256,9.974480818326755,13.816290841589316,0.0
moderate,6,18,0.333333,0.333333,349,1.699008401524133,3.906703604922578,2.5525043258653572,6.1086951626754855,7.784667971706185,0.0
moderate,6,19,0.333333,0.333333,350,2.614951037283977,3.0919955923704983,-0.3817635781266779,5.600938780116269,7.836034263616139,0.0
moderate,6,20,0.333333,0.333333,351,0.8473162356353486,1.705681585797936,-1.2128617250088851,2.899661627360849,3.5857114679367847,0.0
moderate,6,21,0.333333,0.333333,352,4.466325825779609,2.597402274919303,-0.7891810897936608,12.165564898609185,21.828417543427214,0.0
moderate,6,22,0.333333,0.333333,353,2.631956105377586,1.6416142651842858,4.41127130940824,20.459544627687997,32.44709386825304,0.0
moderate,6,23,0.333333,0.33333300000000005,354,3.8722024744740846,2.5022022641479595,-0.38569285638085227,14.203290704371742,23.52675881022095,5.551115123125783e-17
moderate,6,24,0.333333,0.333333,355,1.771163810574583,2.246676111467374,-0.9095212203382353,4.057666310886041,5.7233778430644255,0.0
moderate,6,25,0.333333,0.33333299999999993,356,2.845261535609554,1.5468920281789977,1.443422251120415,7.943781305823876,14.88732413571392,5.551115123125783e-17
moderate,6,26,0.333333,0.33333299999999993,357,3.8377108948886294,1.6596755987124856,3.2597717138694042,5.991314510725306,9.537658700890798,5.551115123125783e-17
moderate,6,27,0.333333,0.333333,358,3.797172430691261,1.4064164004584698,-1.5949456422684751,7.01354002974317,13.853265377251244,0.0
moderate,6,28,0.333333,0.333333,359,4.491571454795139,3.0400749586002904,-4.46674306205918,19.734980622974632,30.709133431255474,0.0
moderate,6,29,0.333333,0.33333299999999993,360,2.890668427198359,3.8128811136293708,-3.550594091092798,22.241905526773778,30.88705734982641,5.551115123125783e-17
high,1,0,0.5,0.5,361,1.262835421286424,3.0212955220265387,-6.267188248588585,0.6665780598077626,6.933766308396348,0.0
high,1,1,0.5,0.5000000000000001,362,0.8669945131498467,2.3494529875144625,5.387711501012875,0.15937668214842438,5.547088183161299,1.1102230246251565e-16
high,1,2,0.5,0.5,363,1.242711321423397,3.0723574028900362,-7.518528145017823,0.8603732421812524,8.378901387199075,0.0
high,1,3,0.5,0.5,364,2.585991804746871,1.1169052923163791,6.107016846739665,0.5149138505473885,6.621930697287054,0.0
high,1,4,0.5,0.5,365,4.754114122589246,2.8531286565427587,1.0717086471425068,7.47741976062319,8.549128407765696,0.0
high,1,5,0.5,0.5,366,1.2403386110810557,2.1807674850985705,0.1652689332012085,5.288697426691893,5.453966359893102,0.0
high,1,6,0.5,0.5000000000000001,367,1.1809931102682418,1.2129252733796827,0.8438306058254392,4.908951517942208,5.7527821237676475,1.1102230246251565e-16
high,1,7,0.5,0.5000000000000001,368,2.543669104711838,0.8002432577528009,3.0933426863580498,2.3531474072138274,5.446490093571877,1.1102230246251565e-16
high,1,8,0.5,0.4999999999999999,369,3.5299973041344366,1.8990366883644372,-14.952869668864938,7.354839411771862,22.3077090806368,1.1102230246251565e-16
high,1,9,0.5,0.5000000000000002,370,2.3363378094159692,1.7634307838924883,-9.656883168524988,3.6661006765927397,13.322983845117728,2.220446049250313e-16
high,1,10,0.5,0.5,371,3.6171815779904133,2.6326261477193844,0.10340478500656314,7.55630980082981,7.659714585836373,0.0
high,1,11,0.5,0.4999999999999999,372,1.7653854755692229,1.273940451145675,-2.32191850384013,8.905175360925396,11.227093864765527,1.1102230246251565e-16
high,1,12,0.5,0.5,373,3.716193680091189,2.6664173051643276,-12.423366372947097,0.8019137495711526,13.22528012251825,0.0
high,1,13,0.5,0.5,374,1.369599618686523,2.2718942885055076,-4.577389592599875,0.11646793665658572,4.693857529256461,0.0
high,1,14,0.5,0.5,375,1.6533367821451197,1.063006580593601,8.60396355906952,3.3672950079100743,11.971258566979595,0.0
high,1,15,0.5,0.49999999999999994,376,2.4975217664945157,3.3497436429522356,11.472883669210095,4.135811877283483,15.608695546493578,5.551115123125783e-17
high,1,16,0.5,0.5000000000000001,377,1.2976333949516416,2.4670368582023343,5.861255063274184,0.646250795820055,6.507505859094239,1.1102230246251565e-16
high,1,17,0.5,0.5,378,3.2961615043906054,0.9633827633698981,-2.1463235060005266,4.2617198620338534,6.40804336803438,0.0
high,1,18,0.5,0.5,379,4.176968540639731,1.3189439145125434,6.592750739268553,0.3162828013483394,6.909033540616892,0.0
high,1,19,0.5,0.5,380,1.660762745996583,3.343462578670355,0.3209680252126681,8.89586872231247,9.216836747525138,0.0
high,1,20,0.5,0.5,381,3.258269457302702,2.212451489628008,-0.9705450585155955,15.26419785727681,16.234742915792406,0.0
high,1,21,0.5,0.4999999999999999,382,3.9667126507959916,1.8520542663191926,-7.653947753579137,1.7731917748784127,9.42713952845755,1.1102230246251565e-16
high,1,22,0.5,0.5,383,2.64764759405071,1.4545593300763278,0.8787835586002923,4.167715989922204,5.046499548522497,0.0
high,1,23,0.5,0.5,384,4.099510987923392,1.7112348372705668,-15.99015744760533,8.941676429826845,24.931833877432176,0.0
high,1,24,0.5,0.49999999999999994,385,1.1487044466549512,1.4315949402255148,1.142299428814308,3.861839977898094,5.004139406712402,5.551115123125783e-17
high,1,25,0.5,0.5,386,3.9004525221477104,2.2106517186892445,-2.8244657435574987,7.92529210316607,10.749757846723568,0.0
